ID,Type,Submit Time,Start Time,End Time,Wait Time,Makespan,Turnaround Time,Status
308,rigid,62945,62945,81225,0,18280,18280,completed
309,rigid,62995,62995,149404,0,86409,86409,completed
310,rigid,63605,63605,63921,0,316,316,completed
311,rigid,63802,63802,65787,0,1985,1985,completed
312,rigid,64663,64663,66858,0,2195,2195,completed
313,rigid,64663,64663,67209,0,2546,2546,completed
314,rigid,64665,64665,67112,0,2447,2447,completed
315,rigid,64665,64665,67759,0,3094,3094,completed
316,rigid,64665,64665,66794,0,2129,2129,completed
317,rigid,64787,64787,67462,0,2675,2675,completed
318,rigid,64787,64787,66881,0,2094,2094,completed
319,rigid,65024,65024,67300,0,2276,2276,completed
320,rigid,65026,65026,67640,0,2614,2614,completed
321,rigid,65026,65026,67258,0,2232,2232,completed
322,rigid,65026,65026,68129,0,3103,3103,completed
323,rigid,65026,65026,67045,0,2019,2019,completed
324,rigid,65026,65026,67762,0,2736,2736,completed
325,rigid,65026,65026,67830,0,2804,2804,completed
326,rigid,65026,65026,67770,0,2744,2744,completed
327,rigid,65158,65158,67210,0,2052,2052,completed
328,rigid,65158,65158,67561,0,2403,2403,completed
329,rigid,65158,65158,67519,0,2361,2361,completed
330,rigid,65158,65158,67967,0,2809,2809,completed
331,rigid,65158,65158,67331,0,2173,2173,completed
332,rigid,65158,65158,67303,0,2145,2145,completed
333,rigid,65843,65843,66942,0,1099,1099,completed
334,rigid,66069,66069,68359,0,2290,2290,completed
335,rigid,66069,66069,68229,0,2160,2160,completed
336,rigid,66070,66070,68546,0,2476,2476,completed
337,rigid,66070,66070,68253,0,2183,2183,completed
338,rigid,67856,67856,69373,0,1517,1517,completed
339,rigid,67861,67861,68433,0,572,572,completed
340,rigid,67861,67861,68946,0,1085,1085,completed
341,rigid,67861,67861,68679,0,818,818,completed
342,rigid,68080,68080,70376,0,2296,2296,completed
343,rigid,68080,68080,70380,0,2300,2300,completed
344,rigid,68082,68082,70268,0,2186,2186,completed
345,rigid,68082,68082,70635,0,2553,2553,completed
346,rigid,68082,68082,70451,0,2369,2369,completed
347,rigid,68082,68082,70289,0,2207,2207,completed
348,rigid,68082,68082,70168,0,2086,2086,completed
349,rigid,68500,68500,70832,0,2332,2332,completed
350,rigid,68500,68500,70557,0,2057,2057,completed
351,rigid,68500,68500,70447,0,1947,1947,completed
352,rigid,68840,68840,70982,0,2142,2142,completed
353,rigid,68840,68840,71028,0,2188,2188,completed
354,rigid,68840,68840,71376,0,2536,2536,completed
355,rigid,68842,68842,71102,0,2260,2260,completed
356,rigid,69039,69039,72637,0,3598,3598,completed
357,rigid,69215,69215,112422,0,43207,43207,completed
358,rigid,69255,69255,112461,0,43206,43206,completed
359,rigid,70201,70201,70701,0,500,500,completed
360,rigid,70483,70483,71232,0,749,749,completed
361,rigid,70483,70483,70991,0,508,508,completed
362,rigid,70528,70528,72714,0,2186,2186,completed
363,rigid,70528,70528,72520,0,1992,1992,completed
364,rigid,70528,70528,72889,0,2361,2361,completed
365,rigid,70528,70528,72664,0,2136,2136,completed
366,rigid,70528,70528,73017,0,2489,2489,completed
367,rigid,70528,70528,72156,0,1628,1628,completed
368,rigid,70528,70528,72903,0,2375,2375,completed
369,rigid,71107,71107,73340,0,2233,2233,completed
370,rigid,71107,71107,72928,0,1821,1821,completed
371,rigid,71107,71107,73065,0,1958,1958,completed
372,rigid,71107,71107,73396,0,2289,2289,completed
373,rigid,71107,71107,72970,0,1863,1863,completed
374,rigid,71258,71258,73420,0,2162,2162,completed
375,moldable,71527,71527,93974,0,22447,22447,completed
376,moldable,71527,71527,95155.5,0,23628.5,23628.5,completed
377,moldable,71527,71527,92565,0,21038,21038,completed
378,rigid,72338,72338,74072,0,1734,1734,completed
379,rigid,72730,72730,74574,0,1844,1844,completed
380,rigid,72730,72730,74563,0,1833,1833,completed
381,rigid,72732,72732,74288,0,1556,1556,completed
382,rigid,72732,72732,74964,0,2232,2232,completed
383,rigid,72732,72732,74766,0,2034,2034,completed
384,rigid,72732,72732,74451,0,1719,1719,completed
385,rigid,73230,73230,74956,0,1726,1726,completed
386,rigid,73245,73245,78772,0,5527,5527,completed
387,rigid,73425,73425,159853,0,86428,86428,completed
388,rigid,73437,73437,159865,0,86428,86428,completed
389,rigid,73483,73483,74581,0,1098,1098,completed
390,rigid,73483,73483,74807,0,1324,1324,completed
391,rigid,73483,73483,74926,0,1443,1443,completed
392,rigid,73483,73483,74308,0,825,825,completed
393,rigid,73922,73922,76036,0,2114,2114,completed
394,rigid,73965,73965,115376,0,41411,41411,completed
395,rigid,74070,74070,75655,0,1585,1585,completed
396,rigid,74070,74070,76206,0,2136,2136,completed
397,rigid,74070,74070,75541,0,1471,1471,completed
398,rigid,74070,74070,76383,0,2313,2313,completed
399,rigid,74070,74070,76623,0,2553,2553,completed
400,rigid,74098,74098,75837,0,1739,1739,completed
401,rigid,74516,74516,76752,0,2236,2236,completed
402,rigid,74516,74516,77188,0,2672,2672,completed
403,rigid,74516,74516,76014,0,1498,1498,completed
404,rigid,74516,74516,76453,0,1937,1937,completed
405,rigid,74620,74620,75095,0,475,475,completed
406,rigid,74910,74910,75787,0,877,877,completed
407,rigid,74910,74910,75787,0,877,877,completed
408,rigid,75560,75560,76396,0,836,836,completed
409,rigid,76186,76186,77952,0,1766,1766,completed
410,rigid,76186,76186,78666,0,2480,2480,completed
411,rigid,76186,76186,78084,0,1898,1898,completed
412,rigid,76348,76348,80791,0,4443,4443,completed
413,rigid,76465,76465,77451,0,986,986,completed
414,rigid,76483,76483,76951,0,468,468,completed
415,rigid,76619,76619,81082,0,4463,4463,completed
416,rigid,76708,76708,78678,0,1970,1970,completed
417,rigid,76708,76708,78032,0,1324,1324,completed
418,rigid,76708,76708,78804,0,2096,2096,completed
